busto,cintura,quadril,altura,ombro,medida correta
74.98,57.29,85.07,171.43,32.28,PP
105.89,87.44,112.75,162.12,31.4,G
116.69,98.42,120.21,152.65,35.16,GG
108.17,86.67,114.05,177.92,36.95,G
84.88,71.0,92.51,158.56,37.55,P
95.62,75.89,101.32,154.86,30.07,M
119.97,100.33,121.58,179.25,35.5,GG
116.65,97.41,120.43,154.63,37.13,GG
76.8,60.26,81.8,176.7,32.66,PP
114.11,96.59,125.0,160.89,35.76,GG
74.9,60.16,80.84,155.29,39.52,PP
94.74,78.64,105.67,152.02,32.65,M
107.14,85.25,111.27,169.1,39.67,G
106.17,85.49,111.87,153.66,34.34,G
79.27,58.09,85.59,179.52,35.03,PP
87.34,70.43,91.3,155.92,38.45,P
97.54,78.28,105.21,167.52,31.9,M
106.43,89.29,115.15,150.87,31.49,G
105.69,87.77,112.71,151.74,38.66,G
118.73,98.07,123.75,152.83,39.25,GG
79.92,55.52,83.12,162.01,39.4,PP
118.11,100.83,121.38,167.57,34.41,GG
115.49,99.89,124.54,171.75,36.17,GG
118.94,95.96,120.01,166.0,36.03,GG
114.27,100.86,120.7,165.07,38.96,GG
88.24,70.7,93.19,176.77,38.4,P
95.51,76.33,105.11,167.41,34.79,M
109.29,87.62,115.06,156.86,38.46,G
86.72,68.97,90.32,150.43,34.17,P
95.47,76.67,103.29,150.91,31.96,M
94.21,77.21,101.41,151.72,38.39,M
88.7,68.55,91.64,163.7,39.36,P
104.36,85.24,115.0,152.04,38.15,G
94.72,78.5,102.08,153.98,35.13,M
108.76,86.67,112.0,166.13,30.99,G
105.58,87.05,111.48,177.22,37.28,G
99.88,78.13,102.92,163.92,38.73,M
114.08,96.49,125.17,165.16,33.79,GG
105.07,86.36,114.67,174.12,34.0,G
118.88,97.17,121.38,160.51,32.28,GG
106.64,87.93,115.1,151.15,38.44,G
94.95,78.05,103.98,154.15,38.25,M
114.28,98.66,123.42,159.04,38.82,GG
116.87,97.85,120.72,176.36,30.51,GG
99.28,78.33,103.06,166.25,30.98,M
75.3,59.66,84.34,164.1,32.2,PP
86.07,68.46,91.47,162.96,30.56,P
117.72,99.16,120.7,172.46,32.19,GG
94.73,77.25,100.5,151.57,35.79,M
88.87,68.85,93.17,166.97,36.81,P
107.14,90.74,111.69,174.11,30.77,G
85.44,69.86,92.39,152.34,30.12,P
117.49,99.71,125.05,163.96,38.64,GG
106.21,86.27,111.49,155.57,38.37,G
85.52,65.12,93.09,173.3,33.7,P
115.23,97.57,120.55,150.22,37.45,GG
75.05,56.02,84.44,158.58,38.11,PP
117.77,96.97,122.85,170.75,32.98,GG
94.07,80.33,105.36,153.88,38.03,M
86.52,69.29,90.52,154.76,30.77,P
77.93,57.64,82.77,151.4,33.23,PP
97.73,79.5,102.76,176.5,36.78,M
115.34,95.49,121.23,152.98,36.57,GG
87.67,69.92,92.24,164.4,39.22,P
94.98,80.03,105.01,159.35,39.23,M
119.06,96.9,125.83,157.72,31.52,GG
116.0,100.45,122.52,179.53,39.19,GG
76.35,58.39,83.73,161.26,31.44,PP
109.32,87.86,114.62,173.74,33.13,G
115.14,99.73,120.38,162.98,33.24,GG
74.59,55.27,80.77,175.52,36.13,PP
78.12,60.41,85.12,178.92,37.67,PP
104.6,89.67,111.69,160.95,31.11,G
97.81,80.72,101.61,154.0,34.08,M
88.47,68.32,90.29,170.55,32.68,P
76.49,56.54,81.88,153.87,30.3,PP
75.47,56.62,84.16,153.76,33.64,PP
106.03,90.14,114.51,174.11,32.71,G
88.22,70.97,90.34,151.55,35.81,P
78.61,57.0,81.77,170.39,37.71,PP
106.25,88.26,113.35,151.55,39.47,G
78.35,57.22,82.67,174.58,36.36,PP
75.87,56.93,83.91,168.43,31.7,PP
116.49,98.84,123.35,166.88,35.06,GG
95.32,75.95,101.59,159.2,33.08,M
99.96,75.4,102.04,160.61,30.23,M
95.93,75.08,105.06,163.23,35.47,M
98.71,75.45,105.71,166.55,38.65,M
119.16,98.0,123.13,155.94,38.0,GG
75.82,57.28,82.89,156.79,32.1,PP
109.44,90.79,111.21,160.9,36.43,G
115.11,96.06,125.88,172.13,39.16,GG
114.24,98.94,124.18,157.47,39.97,GG
99.75,80.07,104.01,176.21,32.79,M
85.55,69.71,94.02,170.59,38.72,P
98.39,80.52,105.24,160.45,30.48,M
84.07,67.21,90.5,151.14,39.5,P
119.74,99.65,122.55,162.29,30.86,GG
105.58,90.07,111.72,177.66,37.99,G
115.29,99.76,122.29,170.56,34.89,GG
89.6,69.79,93.57,159.63,35.98,P
78.62,56.06,81.14,169.94,34.48,PP
74.04,55.55,83.56,150.41,30.91,PP
88.37,68.67,93.02,164.78,30.11,P
104.14,88.41,114.69,177.87,36.35,G
115.64,98.07,121.03,157.56,39.16,GG
87.06,67.0,93.12,155.34,39.73,P
107.21,85.24,113.54,160.81,31.7,G
117.52,98.9,125.42,158.89,35.94,GG
104.89,90.53,114.85,173.69,30.08,G
108.26,86.68,110.01,173.78,36.76,G
95.39,78.0,105.32,174.76,37.04,M
99.13,79.86,103.38,178.49,36.33,M
97.72,78.62,101.05,168.61,32.65,M
78.48,58.98,84.09,162.59,39.15,PP
89.96,70.85,90.57,163.21,32.7,P
117.98,99.78,120.85,165.75,38.18,GG
104.54,86.66,112.1,167.34,34.7,G
109.79,87.28,111.89,157.51,38.32,G
114.96,100.19,124.14,160.25,38.56,GG
89.58,70.76,92.02,177.64,30.8,P
79.84,59.5,80.45,173.45,38.68,PP
78.55,59.97,80.8,163.82,33.7,PP
88.65,67.83,92.38,162.98,33.51,P
115.16,97.65,124.08,159.64,30.87,GG
104.46,90.68,113.62,159.78,36.01,G
106.15,88.88,114.9,176.0,30.04,G
94.44,78.14,103.33,161.8,31.32,M
96.14,76.35,104.72,158.63,39.88,M
78.39,60.58,80.61,162.55,35.18,PP
96.0,78.65,100.88,164.44,36.72,M
74.57,60.46,82.19,177.85,38.72,PP
116.67,99.82,124.62,163.51,34.0,GG
118.66,95.03,121.84,161.56,30.95,GG
105.43,86.02,111.13,171.59,31.91,G
86.06,69.2,95.26,164.42,37.23,P
108.36,88.57,110.44,179.51,39.27,G
118.68,95.66,123.41,153.43,36.89,GG
75.78,59.82,85.79,168.64,34.52,PP
77.88,56.73,84.46,154.48,32.25,PP
86.0,70.03,95.74,171.34,36.65,P
95.22,75.62,103.99,160.64,36.09,M
108.2,86.9,110.12,169.53,36.04,G
114.11,97.5,124.71,168.89,39.02,GG
119.47,97.12,123.94,163.69,37.35,GG
96.53,80.98,103.2,153.31,38.74,M
84.59,65.85,94.82,167.24,33.37,P
96.09,77.87,103.03,162.97,31.16,M
74.75,57.61,83.97,177.07,33.49,PP
77.49,58.7,84.08,156.61,37.1,PP
118.67,100.2,121.7,174.18,36.81,GG
109.73,85.95,115.26,169.45,38.65,G
74.57,60.02,82.66,152.74,38.8,PP
96.47,79.34,102.48,158.9,38.33,M
74.76,55.07,82.81,168.07,31.52,PP
115.85,95.82,122.72,167.69,38.04,GG
88.74,70.32,91.82,161.79,38.58,P
104.34,88.64,111.5,152.29,33.64,G
89.28,65.3,93.15,172.2,30.55,P
105.58,89.44,113.04,172.73,32.23,G
109.36,87.55,112.36,163.59,34.6,G
114.84,96.68,124.71,160.59,35.25,GG
84.02,70.22,90.42,175.65,38.05,P
108.16,85.41,113.95,164.16,34.85,G
96.75,77.23,102.33,166.56,33.96,M
84.12,68.48,92.55,154.7,37.6,P
89.81,66.27,93.9,163.5,30.88,P
76.73,56.4,84.9,163.13,32.44,PP
95.33,76.71,104.24,166.94,36.13,M
88.26,66.31,93.36,166.52,33.75,P
78.18,57.52,84.85,172.93,36.59,PP
88.49,67.98,91.92,171.55,39.15,P
106.39,89.93,111.77,173.09,34.31,G
117.92,97.56,121.06,154.52,34.43,GG
98.8,80.66,102.34,158.76,31.07,M
106.28,89.93,110.52,175.45,31.76,G
114.05,99.87,120.48,161.2,35.87,GG
108.88,88.9,114.29,150.48,32.71,G
76.53,55.07,80.24,157.44,33.29,PP
79.5,55.82,80.4,150.96,38.19,PP
117.74,96.78,123.13,175.61,32.52,GG
97.9,80.37,102.89,154.34,32.57,M
94.08,80.08,104.15,178.35,38.74,M
106.18,89.75,113.07,155.71,32.54,G
107.85,85.64,110.8,162.01,39.23,G
119.53,97.42,125.15,164.85,35.2,GG
85.39,68.64,94.44,150.4,39.09,P
88.03,66.98,90.89,164.07,31.8,P
104.85,90.79,114.23,158.04,35.19,G
105.04,87.65,112.37,154.19,36.36,G
116.09,99.22,123.17,177.4,33.18,GG
107.39,90.55,111.84,173.26,31.01,G
87.0,65.24,92.75,172.59,34.17,P
95.82,79.69,100.32,175.78,34.2,M
107.3,85.04,113.85,163.79,34.3,G
94.67,77.34,104.49,155.72,35.68,M
106.7,88.48,112.18,177.38,33.46,G
104.34,88.21,113.98,161.77,35.71,G
107.17,87.22,114.52,169.92,38.32,G
84.27,66.18,92.85,179.4,31.32,P
116.6,97.03,120.1,175.76,31.39,GG
119.62,95.27,122.74,160.73,38.86,GG
116.2,97.37,123.71,170.6,38.01,GG
114.58,100.4,123.79,159.18,34.71,GG
105.98,89.35,112.05,176.4,34.72,G
76.33,55.13,84.94,151.72,37.82,PP
88.82,67.76,90.16,151.14,30.25,P
88.83,66.2,91.59,156.19,35.44,P
108.22,88.54,113.49,178.45,36.85,G
108.53,90.59,113.1,167.48,32.5,G
118.13,99.66,125.62,153.68,36.47,GG
104.99,85.54,115.32,162.54,36.98,G
104.83,86.8,111.04,153.36,30.78,G
75.54,56.4,85.96,165.83,38.02,PP
76.21,58.0,83.98,169.72,39.72,PP
84.32,69.74,93.91,157.83,31.78,P
98.54,79.94,102.72,164.2,34.17,M
97.39,79.82,104.37,173.55,34.86,M
79.54,58.79,84.11,152.2,34.86,PP
79.18,59.17,85.56,150.0,37.09,PP
109.88,87.51,112.16,160.54,38.25,G
76.17,55.25,84.44,174.04,39.21,PP
86.64,66.25,95.79,165.48,31.07,P
96.38,78.69,102.45,160.17,39.43,M
95.71,78.73,105.62,163.08,39.07,M
84.61,70.46,95.55,177.59,35.64,P
79.15,59.23,85.39,173.07,34.63,PP
89.51,70.53,95.5,175.12,35.06,P
104.59,89.88,110.21,155.21,39.94,G
76.27,58.53,85.24,153.96,34.66,PP
95.96,77.67,102.35,165.2,33.89,M
109.58,85.09,111.42,177.34,33.5,G
118.38,96.35,120.08,162.13,31.19,GG
85.65,67.4,91.47,162.79,34.49,P
85.77,70.89,91.31,163.75,33.1,P
94.21,77.59,105.16,157.99,35.05,M
118.18,98.11,122.6,175.14,30.79,GG
74.14,59.59,82.55,151.17,37.0,PP
78.21,55.96,85.2,178.63,37.92,PP
96.1,78.21,102.52,152.39,38.69,M
98.07,75.99,101.08,152.16,34.83,M
75.84,57.77,83.42,161.72,33.1,PP
108.63,89.28,110.42,164.93,37.04,G
107.76,87.0,114.44,164.71,39.35,G
74.53,58.96,83.58,175.53,32.72,PP
75.34,55.2,81.87,175.09,34.72,PP
117.35,96.38,124.32,155.04,32.71,GG
104.03,86.94,115.9,170.14,36.98,G
74.49,58.65,85.05,177.99,37.58,PP
89.74,67.17,95.83,160.81,37.49,P
76.04,55.6,82.71,150.51,34.89,PP
74.4,59.38,84.07,154.89,38.86,PP
114.16,95.67,121.38,171.74,32.89,GG
115.06,95.19,124.94,159.23,30.42,GG
88.85,68.09,94.22,179.01,35.54,P
104.68,85.82,112.41,167.33,36.75,G
89.36,67.44,91.5,153.72,34.99,P
87.87,65.52,94.55,174.38,37.03,P
89.03,65.06,92.11,156.92,33.16,P
87.81,66.25,95.15,150.0,36.03,P
117.42,96.46,124.55,179.06,38.07,GG
94.21,79.55,104.8,154.09,33.12,M
115.38,100.91,123.18,173.01,34.56,GG
74.65,58.54,81.91,152.08,30.89,PP
114.62,98.71,120.99,151.69,33.18,GG
118.4,96.31,120.9,152.71,33.73,GG
84.48,66.04,94.81,159.67,30.61,P
98.23,79.18,100.81,175.43,34.72,M
89.11,70.39,93.67,172.74,33.33,P
79.48,60.81,84.56,159.73,37.13,PP
95.72,77.32,102.12,167.94,32.69,M
87.49,69.01,92.16,166.52,33.85,P
94.83,77.77,102.53,174.16,33.83,M
109.94,90.79,110.26,162.24,30.52,G
84.28,69.29,90.03,151.34,37.0,P
76.82,55.2,81.41,179.32,37.33,PP
74.24,55.17,81.45,171.39,31.98,PP
97.36,80.51,100.27,169.23,30.5,M
84.51,65.48,95.07,154.05,39.69,P
94.03,76.3,103.58,159.88,30.16,M
97.56,77.21,105.74,176.81,32.91,M
95.81,76.68,101.53,166.0,34.8,M
77.07,57.23,80.55,165.93,31.58,PP
99.5,75.0,101.56,154.07,34.47,M
84.63,70.74,94.52,178.77,35.08,P
94.42,76.12,103.18,178.67,30.55,M
79.72,58.18,83.63,153.2,39.14,PP
87.89,65.94,92.7,155.63,35.61,P
86.45,68.15,94.8,173.76,35.36,P
88.67,70.91,95.75,156.24,30.48,P
79.75,58.47,85.87,171.69,34.38,PP
119.42,100.91,120.7,164.64,32.1,GG
116.8,100.0,123.86,156.12,33.66,GG
95.48,79.37,105.88,169.85,35.02,M
99.95,77.89,104.32,170.65,30.7,M
74.68,56.05,82.45,174.23,39.72,PP
106.29,85.94,114.78,166.77,37.74,G
99.26,75.73,101.22,174.13,36.04,M
109.61,88.86,113.32,179.62,37.55,G
74.32,60.82,85.48,171.9,34.21,PP
118.1,95.58,122.65,161.74,36.88,GG
119.98,96.22,124.17,173.18,38.78,GG
108.2,86.11,115.56,160.34,31.59,G
88.53,65.57,94.14,157.89,32.78,P
94.69,78.22,101.65,165.84,37.02,M
118.71,95.73,121.21,170.97,33.15,GG
108.65,86.78,113.88,170.68,35.16,G
98.11,80.18,101.95,167.8,33.65,M
97.54,78.49,104.25,158.7,34.26,M
105.65,88.24,115.47,159.35,36.3,G
96.05,80.14,105.45,177.46,37.78,M
98.3,75.06,103.35,173.26,37.65,M
96.43,76.39,105.68,173.57,36.43,M
114.88,97.54,124.05,171.13,36.51,GG
117.92,95.52,120.47,176.5,37.81,GG
88.61,70.63,94.18,168.71,35.29,P
87.18,68.69,94.82,178.12,32.86,P
89.31,65.3,95.4,170.5,38.73,P
105.03,90.81,111.1,154.18,35.42,G
116.67,99.49,122.81,162.09,32.28,GG
115.62,100.48,125.24,172.65,37.39,GG
109.82,85.44,115.71,169.3,31.08,G
84.47,65.79,94.01,171.57,36.65,P
78.44,58.94,81.19,163.88,31.14,PP
117.39,96.11,125.13,161.02,31.33,GG
105.06,86.23,112.0,169.5,33.57,G
108.18,87.08,110.33,170.44,38.29,G
104.64,90.43,115.0,174.54,32.41,G
106.38,89.26,112.82,163.63,35.63,G
85.91,66.72,92.09,151.95,31.77,P
79.46,57.58,83.98,160.2,38.04,PP
79.21,59.01,83.54,164.3,32.81,PP
104.5,90.29,111.6,174.78,38.48,G
115.23,100.19,122.14,168.43,39.29,GG
105.62,87.97,114.7,155.07,30.6,G
119.52,97.03,120.67,165.55,34.5,GG
89.06,69.33,92.3,165.64,39.98,P
108.87,89.12,110.41,179.22,36.37,G
86.71,65.26,91.71,162.58,33.88,P
94.35,77.98,100.26,172.58,39.57,M
107.36,86.97,111.03,179.12,34.54,G
79.85,58.29,84.24,151.54,38.25,PP
109.0,88.6,110.62,155.25,39.88,G
74.98,56.73,85.77,154.08,39.03,PP
88.94,66.76,91.08,165.23,33.06,P
107.97,85.27,115.86,169.51,38.96,G
79.98,56.77,83.38,170.86,30.47,PP
99.69,78.49,104.12,175.33,39.05,M
96.05,80.06,100.88,162.57,34.92,M
88.89,69.94,92.59,155.56,38.31,P
109.9,85.29,113.14,155.93,30.22,G
104.2,85.86,113.3,150.44,32.33,G
105.37,89.04,112.72,156.0,38.57,G
118.16,99.71,120.87,151.12,39.38,GG
95.22,75.86,101.8,165.43,38.29,M
106.34,90.28,110.95,158.71,31.01,G
116.41,100.47,121.35,177.1,30.34,GG
84.62,69.99,90.88,155.84,35.08,P
88.0,68.21,91.4,156.58,30.72,P
84.53,68.14,93.32,165.97,34.22,P
118.39,98.08,122.16,157.48,38.57,GG
76.29,56.4,80.17,169.74,39.06,PP
106.81,89.19,112.65,175.58,33.76,G
99.68,76.96,101.76,157.51,34.28,M
116.5,95.57,123.57,178.43,39.26,GG
114.95,95.55,124.04,152.94,37.29,GG
85.69,67.47,94.12,175.42,30.95,P
107.21,87.04,113.78,178.86,37.71,G
95.9,80.71,104.84,166.49,34.96,M
115.83,99.77,122.07,159.28,38.96,GG
109.63,88.22,111.3,156.12,34.43,G
74.93,59.78,83.34,164.21,31.65,PP
96.3,77.38,104.62,172.01,30.42,M
104.08,85.63,112.7,176.0,39.11,G
77.65,57.84,80.48,179.31,32.84,PP
107.24,88.98,110.17,159.15,35.93,G
116.12,98.58,124.99,158.75,37.11,GG
104.08,86.88,110.66,153.6,39.78,G
98.89,78.49,100.99,172.21,38.17,M
95.07,79.79,101.51,179.93,32.86,M
107.53,85.66,115.74,151.98,37.46,G
115.53,97.33,125.51,159.4,31.5,GG
104.72,89.24,115.94,166.26,31.96,G
77.1,59.88,81.49,173.07,38.53,PP
78.01,60.81,85.35,174.12,36.71,PP
75.84,56.16,81.39,172.35,38.71,PP
105.36,87.28,110.65,169.48,37.86,G
107.58,86.02,115.63,175.92,30.38,G
106.28,86.97,111.67,172.82,34.69,G
87.1,66.08,94.32,155.09,31.07,P
99.63,79.21,105.97,163.66,33.26,M
114.75,99.61,123.98,173.24,32.99,GG
116.82,98.18,126.0,159.45,34.23,GG
117.15,95.81,121.48,159.68,31.45,GG
85.71,68.99,90.11,153.39,37.93,P
99.15,79.74,101.33,179.05,34.08,M
74.79,59.76,83.31,150.02,35.49,PP
119.39,97.24,122.16,168.28,34.66,GG
96.97,75.47,103.42,177.77,39.89,M
94.31,75.18,100.61,151.25,31.47,M
96.05,80.65,102.9,174.09,38.36,M
76.17,56.44,83.66,156.25,33.14,PP
119.34,97.56,120.39,176.66,38.62,GG
89.71,69.56,92.26,162.08,31.37,P
109.03,89.66,111.18,173.14,32.86,G
89.27,68.52,92.12,159.31,33.12,P
114.07,99.4,120.13,171.41,39.91,GG
117.12,98.66,122.73,152.3,37.1,GG
95.89,79.59,105.28,169.21,38.08,M
117.93,95.24,121.1,155.09,30.78,GG
95.92,75.46,103.7,162.52,32.47,M
115.73,98.69,123.82,153.18,38.0,GG
97.45,77.74,103.88,162.77,36.26,M
97.45,78.8,103.68,176.26,32.6,M
86.98,67.16,94.98,169.92,30.99,P
79.46,60.58,83.11,168.81,33.92,PP
96.95,79.86,100.28,174.99,31.84,M
106.95,87.94,112.31,162.93,39.58,G
98.56,77.44,103.3,164.71,32.46,M
109.64,89.17,115.6,174.95,37.68,G
96.08,76.88,102.54,165.23,35.07,M
85.24,69.18,91.34,176.29,39.53,P
89.13,65.9,91.81,179.64,32.36,P
118.35,97.01,123.17,151.53,35.07,GG
115.57,95.38,120.72,175.52,30.81,GG
117.76,97.14,121.55,167.76,32.66,GG
84.9,70.78,94.75,150.39,30.73,P
76.94,57.9,82.55,154.85,30.94,PP
97.0,79.91,105.57,155.69,34.99,M
89.65,65.39,91.81,165.49,34.68,P
107.9,87.74,110.76,176.81,35.42,G
76.39,58.96,81.93,165.62,32.04,PP
77.15,60.28,84.85,160.85,37.51,PP
95.76,75.09,105.99,172.5,32.63,M
116.27,96.68,123.54,178.16,31.06,GG
115.62,95.62,120.01,179.92,38.23,GG
115.37,100.29,120.85,155.4,37.68,GG
117.67,95.16,121.56,171.02,38.56,GG
108.61,86.66,113.53,154.6,38.6,G
116.43,99.29,123.51,166.88,38.28,GG
96.62,75.1,104.08,166.79,35.77,M
76.48,59.26,80.29,159.24,36.58,PP
77.75,58.93,82.98,168.33,31.74,PP
78.21,56.64,81.63,159.17,30.47,PP
106.19,85.3,111.46,179.75,39.56,G
99.87,76.46,101.56,176.57,34.26,M
96.16,79.73,101.53,165.31,32.59,M
77.75,56.25,83.46,165.12,35.4,PP
116.73,96.45,120.16,163.16,31.62,GG
78.63,55.9,83.77,170.42,31.75,PP
108.69,87.05,110.6,174.36,30.82,G
78.29,57.48,85.53,155.46,30.42,PP
116.42,99.4,124.9,176.3,38.95,GG
77.96,56.36,83.82,150.68,30.07,PP
99.99,78.27,105.42,173.72,39.18,M
77.41,55.61,81.05,160.64,35.09,PP
98.02,80.69,105.94,153.55,35.57,M
99.75,78.28,101.08,167.63,36.67,M
116.23,95.59,122.23,163.12,30.8,GG
115.92,96.11,125.22,155.3,30.22,GG
76.96,56.7,85.4,160.12,31.93,PP
119.48,100.15,124.07,178.99,34.99,GG
104.65,89.68,110.21,152.7,30.87,G
87.63,69.98,94.55,176.26,34.06,P
85.8,69.44,93.66,171.83,37.9,P
74.59,55.61,81.03,174.23,39.67,PP
106.18,87.62,112.47,172.94,30.53,G
78.23,56.55,85.71,179.4,36.32,PP
109.54,85.74,111.79,157.38,34.7,G
85.96,68.13,95.32,172.57,31.9,P
105.27,85.86,114.87,174.43,33.74,G
84.65,66.6,93.83,151.96,39.5,P
107.51,85.49,111.48,160.85,33.35,G
105.24,88.71,112.24,172.54,31.49,G
106.92,88.23,115.07,151.34,33.28,G
119.13,97.79,121.28,164.67,36.0,GG
84.74,70.48,95.75,176.81,30.49,P
88.99,69.81,94.81,179.61,39.4,P
109.84,89.08,110.81,153.87,38.05,G
77.9,60.69,85.13,176.4,38.18,PP
76.74,56.87,83.73,160.28,34.87,PP
77.72,56.71,82.57,179.15,31.15,PP
99.06,78.41,100.93,178.07,37.41,M
75.74,58.98,81.5,158.99,31.59,PP
117.47,97.5,123.41,177.68,36.54,GG
117.65,95.6,120.39,158.17,33.77,GG
97.44,76.27,103.7,154.06,37.08,M
109.58,88.92,115.12,156.62,39.99,G
89.61,66.85,91.8,157.64,39.08,P
97.16,75.26,103.74,154.24,33.13,M
88.32,65.28,92.42,169.29,33.72,P
119.22,96.27,123.07,159.03,32.7,GG
97.17,79.39,101.4,173.39,35.85,M
108.53,86.66,113.18,150.81,30.34,G
86.94,69.74,92.38,169.89,37.29,P
75.21,56.04,83.09,177.61,39.14,PP
94.13,79.19,100.22,156.01,38.98,M
86.73,69.54,90.02,171.72,30.04,P
74.88,60.47,83.85,154.76,33.71,PP
75.05,59.95,84.02,174.58,38.57,PP
76.37,59.5,83.69,151.45,33.34,PP
96.55,77.39,105.31,159.13,34.19,M
104.3,86.17,110.49,154.59,35.84,G
94.1,77.73,103.51,167.43,32.25,M
86.71,65.87,93.42,169.31,37.66,P
117.87,97.8,123.25,167.04,39.71,GG
74.02,60.65,85.4,175.19,39.91,PP
96.12,77.42,100.61,164.13,30.24,M
74.25,59.6,80.94,177.59,39.14,PP
89.08,66.21,93.88,178.36,36.55,P
107.37,87.6,114.43,158.58,37.95,G
108.17,86.94,113.94,160.11,39.66,G
95.33,80.83,102.63,171.52,33.07,M
85.84,70.27,92.69,176.35,36.51,P
79.85,60.4,84.6,175.57,33.45,PP
97.36,77.98,100.05,158.81,34.65,M
89.33,67.19,90.5,152.53,31.56,P
104.47,85.92,113.26,157.89,32.44,G
105.48,89.02,113.97,175.43,31.49,G
109.19,85.39,115.51,177.32,33.4,G
104.48,87.69,114.21,154.07,34.01,G
116.19,99.5,121.45,166.39,32.33,GG
106.13,86.39,112.44,162.86,31.16,G
115.02,96.07,120.6,169.68,36.94,GG
108.65,89.61,114.49,165.41,36.87,G
87.85,69.88,94.45,172.31,39.65,P
74.7,58.45,83.17,159.0,38.62,PP
105.65,86.51,112.73,179.09,31.64,G
114.7,98.42,122.43,165.79,37.04,GG
76.3,55.67,83.56,167.69,33.54,PP
75.63,59.89,80.83,156.92,32.94,PP
94.08,78.8,101.35,160.49,38.59,M
76.62,59.08,80.2,163.82,32.87,PP
79.28,59.0,81.25,170.34,37.52,PP
114.49,98.28,121.65,152.55,33.18,GG
115.46,96.5,121.77,161.69,32.7,GG
114.12,98.59,122.34,162.41,36.49,GG
88.81,70.59,90.21,151.09,30.29,P
118.47,99.89,122.73,151.75,32.5,GG
118.07,97.25,122.83,157.22,31.04,GG
95.52,79.16,104.75,176.76,39.7,M
78.9,58.75,84.05,179.49,33.12,PP
78.81,57.83,85.83,170.29,30.73,PP
74.01,58.38,84.48,150.25,39.11,PP
88.46,68.26,95.59,160.42,31.18,P
109.63,87.62,111.88,172.24,39.74,G
99.47,80.6,103.33,160.21,31.47,M
96.73,79.98,105.58,155.85,36.71,M
74.27,60.16,80.77,171.66,36.44,PP
96.92,79.52,101.86,167.48,39.76,M
115.21,95.71,125.61,177.36,39.94,GG
116.38,99.48,125.32,161.01,30.25,GG
114.49,95.32,122.35,160.77,36.6,GG
109.21,89.82,110.86,156.34,33.94,G
97.78,78.45,105.47,169.93,39.64,M
97.98,75.71,104.25,170.11,39.26,M
117.25,99.33,120.85,168.5,33.36,GG
86.48,66.39,90.83,158.56,32.82,P
84.31,68.44,91.25,160.43,30.27,P
75.04,56.28,82.6,179.1,31.08,PP
76.41,58.78,83.19,160.12,33.28,PP
106.61,88.73,111.02,166.37,36.43,G
118.47,99.49,123.04,150.99,31.02,GG
105.72,86.57,111.47,150.03,32.4,G
77.87,55.15,84.08,171.1,33.81,PP
107.44,87.49,115.56,164.4,33.02,G
97.13,77.14,105.78,157.97,34.98,M
86.14,70.55,95.5,161.05,39.8,P
118.08,97.44,120.59,151.07,36.01,GG
84.78,68.73,93.78,168.04,37.34,P
78.36,58.48,82.41,160.04,32.11,PP
76.73,60.85,81.67,172.44,34.72,PP
77.85,58.76,83.03,164.61,35.76,PP
109.78,90.68,115.82,163.55,30.36,G
107.76,88.48,111.91,171.0,38.75,G
115.39,95.96,125.18,172.82,37.66,GG
115.59,99.19,124.71,175.52,35.51,GG
87.13,70.64,91.13,173.72,33.39,P
75.85,57.79,85.71,156.09,37.39,PP
96.71,80.39,104.75,164.27,34.91,M
84.62,65.23,92.1,153.11,36.88,P
79.37,59.61,81.93,153.11,31.43,PP
88.19,67.2,91.19,171.45,39.32,P
109.32,89.13,112.91,178.02,32.56,G
94.83,79.63,101.78,160.87,36.16,M
117.34,100.84,122.77,164.76,31.2,GG
84.8,70.82,95.1,160.33,35.44,P
117.36,95.91,120.44,168.54,37.17,GG
97.88,77.25,105.24,169.69,39.11,M
76.59,55.54,81.72,154.21,33.96,PP
96.2,77.07,101.62,157.8,33.28,M
114.5,98.83,120.86,174.28,32.21,GG
96.42,75.62,102.42,171.28,32.51,M
85.79,68.04,94.18,165.36,36.25,P
106.34,90.14,115.68,172.0,38.42,G
74.41,58.42,84.19,171.28,34.14,PP
88.44,70.69,92.7,168.77,35.32,P
108.84,88.27,110.52,167.96,31.3,G
106.82,88.09,110.07,175.7,35.18,G
114.41,97.38,123.51,160.62,31.95,GG
78.35,57.02,82.81,150.12,33.09,PP
75.43,55.26,80.27,167.68,39.88,PP
99.75,80.72,101.25,160.27,35.81,M
86.9,68.49,90.08,155.93,32.69,P
84.15,68.78,95.13,161.74,35.9,P
118.29,96.06,123.77,168.65,38.64,GG
98.42,77.57,103.18,171.93,36.41,M
115.98,100.42,123.61,176.06,37.09,GG
77.73,57.03,80.52,150.89,38.2,PP
95.76,79.3,103.42,174.19,37.36,M
106.03,85.34,111.56,153.97,33.95,G
74.16,57.56,81.43,174.78,35.06,PP
117.03,95.39,121.98,170.3,36.79,GG
114.43,95.97,123.08,178.33,35.05,GG
88.53,68.2,92.74,152.32,33.42,P
107.32,85.95,111.75,172.71,39.9,G
95.53,79.65,102.75,168.84,39.12,M
86.61,70.13,91.82,165.81,34.43,P
117.3,95.4,121.69,156.64,33.91,GG
94.09,75.53,105.13,178.78,32.66,M
78.91,57.26,83.22,159.31,31.74,PP
75.42,55.62,81.73,164.42,38.75,PP
117.39,98.67,124.66,152.83,39.38,GG
